id,method,partisan,survey_houses,date,moe,type,n,state,dem,gop,lib,undecided,gap,weight
25063,Internet,false,Ipsos,Sun Jul 31 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1072,US,0.42,0.38,0.06,0.14000000000000007,0.03999999999999998,70.05489010341653
25062,Live Phone,false,Suffolk University,Mon Aug 01 2016 19:00:00 GMT-0500 (CDT),4.4,likely voters,500,FL,0.42767896891,0.39232103109,0.04,0.11,0.03999999999999998,62.05613069418221
25061,Internet,false,CVOTER International,Fri Jul 29 2016 19:00:00 GMT-0500 (CDT),3,likely voters,989,US,0.49,0.46,-1,0.04999999999999999,0.02999999999999997,68.58546555084986
25058,Live Phone/Online,false,Franklin & Marshall College,Sat Jul 30 2016 07:00:00 GMT-0500 (CDT),4.8,registered voters,661,PA,0.47,0.34,0.07,0.12,0.12999999999999995,48.74523440606755
25057,IVR/Online,false,Rasmussen Reports,Mon Aug 01 2016 07:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.4549082911,0.3850917089,0.06,0.10000000000000003,0.03999999999999998,68.59075987638968
25056,Live Phone,false,Glengariff Group,Sat Jul 30 2016 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.41,0.32,0.08,0.14,0.08999999999999997,63.825621101772576
25055,Live Phone,false,MassINC,Sat Jul 30 2016 07:00:00 GMT-0500 (CDT),4,likely voters,609,NH,0.47,0.32,0.08,0.13,0.14999999999999997,64.32506322596119
25054,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Jul 31 2016 19:00:00 GMT-0500 (CDT),3,registered voters,1022,US,0.44,0.35,0.12,0.09000000000000007,0.09000000000000002,52.29465091938769
25053,IVR/Online,true,SurveyUSA,Sun Jul 31 2016 19:00:00 GMT-0500 (CDT),5,likely voters,400,NC,0.42,0.46,0.06,0.07,-0.040000000000000036,30.194702568912582
25050,Internet,false,Penn Schoen and Berland,Sat Jul 02 2016 19:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.4,0.36,0.09,0.13,0.040000000000000036,69.07755278982137
25049,Internet,false,Penn Schoen and Berland,Fri Jul 22 2016 19:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.41,0.44,0.06,0.09,-0.030000000000000027,69.07755278982137
25048,Internet,false,Penn Schoen and Berland,Sat Jul 30 2016 07:00:00 GMT-0500 (CDT),5,likely voters,1000,US,0.45,0.4,0.05,0.09,0.04999999999999999,69.07755278982137
25047,Internet,false,Icitizen,Mon Jul 25 2016 19:00:00 GMT-0500 (CDT),5,registered voters,531,TN,0.29,0.46,0.07,0.11,-0.17000000000000004,45.91181927133036
25041,IVR/Online,true,Landmark Communications,Sun Jul 31 2016 19:00:00 GMT-0500 (CDT),3.5,likely voters,787,GA,0.45979026556,0.46020973444,0.04,0.03,0,33.32791407168524
25040,Internet,false,YouGov,Sat Jul 30 2016 19:00:00 GMT-0500 (CDT),4.1,registered voters,1069,US,0.39901514411,0.37098485588999996,0.08,0.15000000000000008,0.04999999999999999,52.09546311452195
25039,Internet,false,SurveyMonkey,Wed Jul 27 2016 19:00:00 GMT-0500 (CDT),1.2,registered voters,12742,US,0.43,0.38,0.09,0.10000000000000005,0.04999999999999999,70.00222724260544
25038,Live Phone,false,SoonerPoll.com,Fri Jul 22 2016 07:00:00 GMT-0500 (CDT),4.91,likely voters,398,OK,0.27683182836,0.54316817164,0.07,0.11,-0.24000000000000005,59.82725532382678
25037,Live Phone,false,Opinion Research Corporation,Fri Jul 29 2016 19:00:00 GMT-0500 (CDT),3.5,registered voters,894,US,0.45,0.37,0.09,0.09000000000000005,0.08000000000000002,50.96779331380135
25036,IVR/Online,false,SurveyUSA,Fri Jul 29 2016 19:00:00 GMT-0500 (CDT),4,likely voters,628,GA,0.42,0.46,0.05,0.05,-0.040000000000000036,64.93590426356698
25035,IVR/Online,false,Rasmussen Reports,Fri Jul 29 2016 19:00:00 GMT-0500 (CDT),4,likely voters,750,NV,0.42490829109999995,0.3850917089,0.1,0.09000000000000005,0.009999999999999953,65.73421224906988
25034,IVR/Online,true,Public Policy Polling (D),Fri Jul 29 2016 19:00:00 GMT-0500 (CDT),2.5,likely voters,1505,PA,0.45,0.42,0.04,0.08,0.030000000000000027,36.65842712515192
25027,Automated Phone,false,RABA Research,Tue Jul 26 2016 07:00:00 GMT-0500 (CDT),3.8,registered voters,655,VA,0.42,0.46,-1,0.12000000000000005,-0.040000000000000036,48.49591786273481
25024,Live Phone,false,SSRS,Fri Jul 29 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1131,US,0.43,0.38,0.1,0.09000000000000005,0.04999999999999999,51.44409567616316
25023,Internet,false,Morning Consult,Fri Jul 29 2016 07:00:00 GMT-0500 (CDT),2,registered voters,1931,US,0.41,0.36,0.11,0.12000000000000009,0.04999999999999999,55.35816858889443
25022,IVR/Online,true,Public Policy Polling (D),Fri Jul 29 2016 07:00:00 GMT-0500 (CDT),2.7,likely voters,1276,US,0.46,0.41,0.06,0.05,0.050000000000000044,35.831406062861866
25020,Internet,false,RABA Research,Thu Jul 28 2016 19:00:00 GMT-0500 (CDT),3.2,likely voters,956,US,0.46,0.31,0.07,0.16000000000000003,0.15000000000000002,68.43165564332534
25002,Internet,false,Ipsos,Tue Jul 26 2016 19:00:00 GMT-0500 (CDT),5,likely voters,1433,US,0.37,0.37,0.05,0.21000000000000005,0,72.9690649182413
24994,Live Phone,false,Mason-Dixon,Sat Jul 23 2016 07:00:00 GMT-0500 (CDT),4,likely voters,625,MO,0.41465456188,0.39534543812,0.09,0.09,0.009999999999999953,64.51638821562453
24992,Live Phone,false,University of New Hampshire,Wed Jul 13 2016 07:00:00 GMT-0500 (CDT),4.2,adults,532,NH,0.35841179848,0.38158820152,0.1,0.06,0,25.152726086101424
24989,IVR/Live Phone,false,InsideSources,Tue Jul 19 2016 19:00:00 GMT-0500 (CDT),5.1,registered voters,1166,NH,0.39,0.48,-1,0.13,-0.08999999999999997,51.667092101742945
24988,IVR/Online,false,Rasmussen Reports,Tue Jul 26 2016 07:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.44490829109999996,0.4050917089,-1,0.15000000000000008,0.010000000000000009,68.59075987638968
24987,Live Phone,false,Fairleigh Dickinson,Thu Jul 21 2016 19:00:00 GMT-0500 (CDT),4.1,registered voters,715,DE,0.42,0.32,0.09,0.17000000000000007,0.09999999999999998,49.638340766833124
24986,IVR/Live Phone,true,Mitchell Research (R),Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.4,0.34,-1,0.27,0.06,31.20380525746935
24984,Live Phone,false,Public Policy Institute of California|Abt SRBI,Thu Jul 14 2016 07:00:00 GMT-0500 (CDT),4.3,likely voters,1056,CA,0.46,0.3,0.07,0.17000000000000004,0.16000000000000003,70.05625047208183
24983,Live Phone,false,Suffolk University,Mon Jul 25 2016 19:00:00 GMT-0500 (CDT),4.4,likely voters,500,PA,0.45767896891000004,0.37232103109,0.05,0.09,0.09000000000000002,62.05613069418221
24982,Live Phone,false,Castleton University,Sat Jul 16 2016 19:00:00 GMT-0500 (CDT),3.9,likely voters,637,VT,0.39,0.17,0.05,0.3899999999999999,0.22,64.7118992206865
24981,Live Phone,true,Clout Research (R),Sun Jul 10 2016 19:00:00 GMT-0500 (CDT),3.7,likely voters,701,OR,0.43,0.4,0.06,0.11000000000000004,0.02999999999999997,31.962705715911255
24977,Mixed,false,SurveyUSA,Thu Jul 21 2016 19:00:00 GMT-0500 (CDT),2.3,likely voters,1943,MO,0.37,0.47,0.08,0.07,-0.09999999999999998,76.31988382358122
24976,Live Phone,false,Fort Hays State University,Fri Jul 15 2016 19:00:00 GMT-0500 (CDT),4.3,likely voters,542,KS,0.27,0.44,0.07,0.21999999999999997,-0.16999999999999998,62.061344860642336
24974,Internet,false,RABA Research,Thu Jul 21 2016 19:00:00 GMT-0500 (CDT),3.3,likely voters,909,US,0.39,0.34,0.08,0.18999999999999992,0.04999999999999999,67.92896667995265
24973,Live Phone,false,RABA Research,Fri Jun 24 2016 19:00:00 GMT-0500 (CDT),4,likely voters,599,OH,0.41,0.38,-1,0.21000000000000008,0.02999999999999997,63.77003895167723
24970,Live Phone,false,Princeton Survey Research Associates International|University of Delaware,Fri Jul 22 2016 07:00:00 GMT-0500 (CDT),5,registered voters,818,US,0.46,0.42,-1,0.12000000000000005,0.040000000000000036,49.73657852943535
24968,IVR/Online,false,Rasmussen Reports,Fri Jul 22 2016 19:00:00 GMT-0500 (CDT),4,likely voters,750,NV,0.39490829110000003,0.4150917089,0.08,0.11,-0.04999999999999999,65.73421224906988
24966,IVR/Online,true,Landmark Communications,Sat Jul 23 2016 19:00:00 GMT-0500 (CDT),4.4,likely voters,500,GA,0.43979026556,0.45020973444,0.05,0.02,-0.010000000000000009,31.06071312759437
24964,Internet,false,SurveyMonkey,Wed Jul 20 2016 19:00:00 GMT-0500 (CDT),1.2,registered voters,12931,US,0.39,0.41,0.1,0.1,-0.019999999999999962,70.11126600066086
24962,Internet,false,YouGov,Sat Jul 23 2016 07:00:00 GMT-0500 (CDT),5,registered voters,1057,US,0.38901514411000004,0.39098485589,0.05,0.17,0.020000000000000018,52.01114114703055
24961,IVR/Online,true,Public Policy Polling (D),Fri Jul 22 2016 19:00:00 GMT-0500 (CDT),2.7,likely voters,1334,OH,0.39,0.42,0.06,0.1,-0.02999999999999997,36.05412470822926
24956,Live Phone,false,SSRS,Fri Jul 22 2016 19:00:00 GMT-0500 (CDT),4,registered voters,1118,US,0.39,0.4,0.12,0.08999999999999997,-0.010000000000000009,51.3595062707149
24955,Live Phone,false,Opinion Research Corporation,Fri Jul 22 2016 19:00:00 GMT-0500 (CDT),3.5,registered voters,882,US,0.39,0.44,0.09,0.07999999999999999,-0.04999999999999999,50.866440420050935
24954,Internet,false,Morning Consult,Fri Jul 22 2016 19:00:00 GMT-0500 (CDT),2,registered voters,2502,US,0.36,0.4,0.1,0.13999999999999999,-0.040000000000000036,57.25362969564344
24953,Automated Phone,true,Gravis Marketing,Thu Jul 21 2016 07:00:00 GMT-0500 (CDT),1.7,registered voters,3462,US,0.49559266329,0.50440733671,-1,0,-0.020000000000000018,30.42249051643854
24951,Live Phone,false,University of New Hampshire,Mon Apr 11 2016 19:00:00 GMT-0500 (CDT),4.2,likely voters,533,NH,0.48841179848,0.32158820152,-1,0.04,0.19,62.9006290846094
24949,Internet,false,Ipsos,Sun Jul 17 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1232,US,0.39,0.35,0.07,0.19,0.040000000000000036,53.5887316227109
24948,Live Phone,false,Suffolk University,Mon Jul 18 2016 19:00:00 GMT-0500 (CDT),4.4,likely voters,500,OH,0.42767896891,0.39232103109,0.05,0.12,0.03999999999999998,62.05613069418221
24947,Live Phone,false,American Research Group,Mon Jul 18 2016 07:00:00 GMT-0500 (CDT),3.2,registered voters,990,US,0.43,0.42,-1,0.09,0.010000000000000009,51.32165829458593
24946,IVR/Online,false,Rasmussen Reports,Mon Jul 18 2016 07:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.43490829109999996,0.4150917089,-1,0.15000000000000008,-0.010000000000000009,68.59075987638968
24942,Live Phone,false,Fairleigh Dickinson,Thu Jun 23 2016 19:00:00 GMT-0500 (CDT),5,registered voters,349,NJ,0.44,0.32,0.09,0.15000000000000005,0.12,44.22147912853846
24941,Automated Phone,false,Gravis Marketing,Mon Jun 27 2016 07:00:00 GMT-0500 (CDT),2.2,registered voters,1958,PA,0.48559266329,0.46440733670999995,-1,0.050000000000000044,0.010000000000000009,56.58993275756436
24940,Automated Phone,false,Gravis Marketing,Mon Jun 27 2016 07:00:00 GMT-0500 (CDT),2.8,registered voters,1270,OH,0.46559266329000004,0.46440733670999995,-1,0.07000000000000006,-0.009999999999999953,53.35784886251373
24939,Automated Phone,true,Public Policy Polling (D),Fri May 13 2016 19:00:00 GMT-0500 (CDT),3.5,likely voters,802,NM,0.41,0.33,0.14,0.12000000000000005,0.07999999999999996,33.504718023169545
24935,Internet,false,Icitizen,Wed Jul 13 2016 07:00:00 GMT-0500 (CDT),5,registered voters,1000,US,0.39,0.32,0.09,0.2,0.07,50.543368954163824
24934,Live Phone,true,Greenberg Quinlan Rosner Research (D),Fri Jul 15 2016 07:00:00 GMT-0500 (CDT),3.27,likely voters,900,US,0.43,0.4,0.11,0.02,0.02999999999999997,34.011973816621555
24933,Automated Phone,false,Gravis Marketing,Tue May 24 2016 07:00:00 GMT-0500 (CDT),2,registered voters,1637,NV,0.41559266329,0.43440733671,0.08,0.07000000000000008,-0.030000000000000027,55.25308269815613
24930,Live Phone,false,Quinnipiac University,Thu Jul 14 2016 19:00:00 GMT-0500 (CDT),3,registered voters,1104,NY,0.45158057451,0.32841942549,0.06,0.16000000000000003,0.12,52.841798029044966
24929,Internet,false,SurveyMonkey,Wed Jul 13 2016 19:00:00 GMT-0500 (CDT),1.4,registered voters,9436,US,0.39,0.4,0.1,0.10999999999999996,-0.010000000000000009,67.77780852962458
24927,Live Phone,false,Dan Jones,Sun Jul 10 2016 07:00:00 GMT-0500 (CDT),4,likely voters,601,ID,0.22588698387,0.44411301613,0.05,0.28,-0.21,63.55325540242277
24926,Live Phone,true,Marketing Resource Group,Tue Jul 12 2016 19:00:00 GMT-0500 (CDT),5,likely voters,800,MI,0.34,0.29,0.03,0.23,0.050000000000000044,33.21747432425081
24925,Internet,false,YouGov,Fri Jul 15 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1056,US,0.38901514411000004,0.38098485589,0.05,0.18,0.030000000000000027,52.00407115915921
24920,Live Phone,false,Monmouth University,Thu Jul 14 2016 19:00:00 GMT-0500 (CDT),3.5,registered voters,805,US,0.42910575687999997,0.40089424312000005,0.05,0.06,0.02999999999999997,50.75807335349726
24917,IVR/Live Phone,false,SurveyUSA,Sat Jul 09 2016 07:00:00 GMT-0500 (CDT),4.2,likely voters,559,KS,0.36,0.47,0.08,0.09,-0.10999999999999999,63.76277460929075
24916,Live Phone,false,Franklin Pierce College|RKM Research and Communications,Wed Jul 13 2016 19:00:00 GMT-0500 (CDT),3.1,likely voters,1007,US,0.44,0.41,0.07,0.03,0.030000000000000027,68.34738224386243
24914,Internet,false,Morning Consult,Thu Jul 14 2016 19:00:00 GMT-0500 (CDT),2,registered voters,2002,US,0.38,0.35,0.11,0.16000000000000003,0.030000000000000027,55.62237224593277
24913,Live Phone,false,Victory Research,Thu Jul 14 2016 19:00:00 GMT-0500 (CDT),2.83,likely voters,1200,IL,0.51,0.34,0.07,0.07999999999999996,0.16999999999999998,69.16986390921201
24912,Live Phone,false,SSRS|Hampton University,Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),4.6,likely voters,805,VA,0.39,0.39,-1,0.21999999999999997,0,66.00515921238544
24911,Internet,false,YouGov,Wed Jul 13 2016 19:00:00 GMT-0500 (CDT),4.1,likely voters,1201,MI,0.40901514411,0.40098485589,-1,0.19000000000000006,0.02999999999999997,70.62018267785352
24910,Internet,false,YouGov,Wed Jul 13 2016 19:00:00 GMT-0500 (CDT),3.5,likely voters,1104,OH,0.42901514411,0.41098485589,-1,0.16000000000000003,0.03999999999999998,69.78146800661635
24909,Internet,false,YouGov,Wed Jul 13 2016 19:00:00 GMT-0500 (CDT),4.8,likely voters,998,IA,0.37901514411000004,0.41098485589,-1,0.20999999999999996,-0.010000000000000009,68.77616133020399
24908,Live Phone,false,Opinion Research Corporation,Thu Jul 14 2016 07:00:00 GMT-0500 (CDT),3.5,registered voters,872,US,0.42,0.37,0.13,0.08000000000000007,0.04999999999999999,50.78092067931735
24904,Live Phone,false,ABC News|Washington Post|Langer Research Associates|SSRS,Tue Jul 12 2016 07:00:00 GMT-0500 (CDT),4,registered voters,816,US,0.42,0.38,0.08,0.12000000000000006,0.03999999999999998,49.928156786510336
24903,Live Phone,false,Hart Research (D)|Public Opinion Strategies (R),Sun Jul 10 2016 19:00:00 GMT-0500 (CDT),3.1,registered voters,1000,US,0.41,0.35,0.11,0.13000000000000012,0.06,51.808164592366026
24901,IVR/Online,true,Public Policy Polling (D),Mon Jul 11 2016 07:00:00 GMT-0500 (CDT),3.2,likely voters,959,MO,0.36,0.46,0.07,0.1,-0.10000000000000003,34.40047977853301
24897,Live Phone,true,Greenberg Quinlan Rosner Research (D),Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),4.1,likely voters,1100,FL,0.45,0.4,0.06,0.07,0.04999999999999999,35.01532729393231
24895,Live Phone,false,Marist College,Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),3.5,registered voters,794,CO,0.39170895636,0.32829104364,0.13,0.09,0.06,50.459103013317495
24894,Live Phone,false,Marist College,Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),3.3,registered voters,876,VA,0.41170895636,0.33829104364,0.1,0.1,0.06999999999999995,51.20183048777438
24893,Live Phone,false,Marist College,Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),3.3,registered voters,907,NC,0.42170895636,0.35829104364,0.07,0.11,0.06,51.464637430418264
24892,Live Phone,false,Marist College,Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),3.3,registered voters,871,FL,0.41170895636,0.35829104364,0.07,0.1,0.04999999999999999,51.15857302905078
24888,Internet,false,Gfk,Fri Jul 08 2016 19:00:00 GMT-0500 (CDT),5,registered voters,837,US,0.4,0.36,0.06,0.18,0.040000000000000036,49.24146372502693
24887,Automated Phone,false,Gravis Marketing,Thu Jul 07 2016 07:00:00 GMT-0500 (CDT),2.7,registered voters,1313,CO,0.39559266329000004,0.37440733671,0.09,0.13999999999999999,0.010000000000000009,53.6064496748347
24886,Automated Phone,false,Gravis Marketing,Thu Jul 07 2016 07:00:00 GMT-0500 (CDT),2.4,registered voters,1562,MI,0.37559266329,0.33440733671,0.02,0.26999999999999996,0.02999999999999997,54.90294007278788
24885,Automated Phone,false,Gravis Marketing,Thu Jul 07 2016 07:00:00 GMT-0500 (CDT),2.7,registered voters,1318,IA,0.39559266329000004,0.36440733671,0.08,0.15999999999999998,0.020000000000000018,53.63482677735202
24884,IVR/Online,false,Rasmussen Reports,Tue Jul 12 2016 07:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.3849082911,0.42509170890000003,-1,0.19,-0.07,68.59075987638968
24883,Live Phone,false,SSRS,Sat Jul 09 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1358,US,0.36,0.36,0.12,0.16000000000000003,0,52.78243632290633
24882,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Jul 10 2016 07:00:00 GMT-0500 (CDT),4,registered voters,600,CO,0.37,0.28,0.13,0.21999999999999997,0.08999999999999997,48.27540135075565
24881,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Jul 10 2016 07:00:00 GMT-0500 (CDT),4,registered voters,601,VA,0.39,0.34,0.1,0.16999999999999996,0.04999999999999999,48.287968634096536
24879,Live Phone,false,Marquette,Fri Jul 08 2016 07:00:00 GMT-0500 (CDT),4.9,likely voters,665,WI,0.45,0.41,0,0.04,0.040000000000000036,65.36935409452748
24878,Live Phone,false,Marist College,Thu Jul 07 2016 07:00:00 GMT-0500 (CDT),3.4,registered voters,829,PA,0.43170895636,0.34829104363999996,0.08,0.09,0.08000000000000002,50.78508948528381
24877,Live Phone,false,Marist College,Thu Jul 07 2016 07:00:00 GMT-0500 (CDT),3.4,registered voters,822,IA,0.42170895636,0.38829104364,-1,0.08,0.02999999999999997,50.721007451586964
24876,Live Phone,false,Marist College,Thu Jul 07 2016 07:00:00 GMT-0500 (CDT),3.4,registered voters,848,OH,0.38170895636,0.34829104363999996,0.09,0.12,0.030000000000000027,50.956336038426265
24875,Live Phone,false,Monmouth University,Sun Jul 10 2016 07:00:00 GMT-0500 (CDT),4.9,likely voters,404,CO,0.47910575687999996,0.35089424312,0.05,0.07,0.13,60.703918175525395
24874,Internet,false,YouGov,Sat Jul 09 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1049,US,0.38901514411000004,0.38098485589,0.05,0.09,0.030000000000000027,51.954392979459904
24872,Live Phone,false,Marist College,Wed Jul 06 2016 19:00:00 GMT-0500 (CDT),3,registered voters,1053,US,0.40170895636000004,0.34829104363999996,0.1,0.09,0.050000000000000044,52.59257405910974
24871,Live Phone,false,Quinnipiac University,Tue Jul 05 2016 07:00:00 GMT-0500 (CDT),3.1,registered voters,982,PA,0.34158057451,0.39841942549000003,0.09,0.1699999999999999,-0.06,51.95864535741673
24870,Live Phone,false,Quinnipiac University,Tue Jul 05 2016 07:00:00 GMT-0500 (CDT),3.2,registered voters,955,OH,0.36158057451,0.36841942549,0.07,0.2,-0.010000000000000009,51.748385372681355
24869,Live Phone,false,Quinnipiac University,Tue Jul 05 2016 07:00:00 GMT-0500 (CDT),3.1,registered voters,1015,FL,0.36158057451,0.40841942549,0.07,0.16000000000000003,-0.04999999999999999,52.20791521504529
24868,IVR/Live Phone,true,Harper Polling (R),Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),4.38,likely voters,500,CO,0.45,0.38,-1,0.04,0.07,30.946950374526523
24867,Automated Phone,false,Gravis Marketing,Mon Jun 27 2016 07:00:00 GMT-0500 (CDT),2.4,registered voters,1619,FL,0.45559266329000003,0.48440733670999997,-1,0.06000000000000005,-0.03999999999999998,55.17053387175537
24866,Internet,false,RABA Research,Thu Jul 07 2016 19:00:00 GMT-0500 (CDT),3.5,likely voters,781,US,0.41,0.29,0.09,0.18,0.12,66.41560008600958
24865,Live Phone,true,OnMessage Inc,Sun Jun 26 2016 19:00:00 GMT-0500 (CDT),3.46,likely voters,800,FL,0.45597991347,0.46402008653,-1,0.08,-0.019999999999999962,33.19227890338948
24864,Automated Phone,true,JMC Enterprises,Sat Jul 09 2016 07:00:00 GMT-0500 (CDT),3.7,likely voters,700,FL,0.42,0.47,0.02,0.08,-0.04999999999999999,31.955742210490875
24862,Live Phone,false,Monmouth University,Sat Jul 09 2016 07:00:00 GMT-0500 (CDT),4.9,likely voters,401,IA,0.41910575687999996,0.44089424312000003,0.06,0.06,-0.020000000000000018,60.62852701063151
24859,Internet,false,SurveyMonkey,Wed Jul 06 2016 19:00:00 GMT-0500 (CDT),1.4,registered voters,7869,US,0.4,0.38,0.11,0.10999999999999996,0.020000000000000018,66.43295025850377
24858,Internet,false,Icitizen,Fri Jun 24 2016 19:00:00 GMT-0500 (CDT),5,registered voters,555,OR,0.46,0.32,-1,0.22,0.14,46.23527092143077
24854,Live Phone,false,Monmouth University,Fri Jul 08 2016 07:00:00 GMT-0500 (CDT),4.9,likely voters,408,NV,0.44910575688,0.41089424312,0.05,0.04,0.040000000000000036,60.80357350835597
24853,Internet,false,Morning Consult,Fri Jul 08 2016 19:00:00 GMT-0500 (CDT),2,registered voters,2001,US,0.39,0.37,0.12,0.12,0.020000000000000018,55.618716536599734
24849,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,WI,0.44,0.32,0.16,0.08000000000000003,0.12,28.518912373281005
24848,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,PA,0.45,0.32,0.16,0.07000000000000003,0.13,28.518912373281005
24847,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,OH,0.41,0.41,0.14,0.04000000000000009,0,28.518912373281005
24846,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,NV,0.44,0.44,0.09,0.030000000000000054,0,28.518912373281005
24845,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,NH,0.41,0.41,0.1,0.08000000000000011,0,28.518912373281005
24844,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,NC,0.48,0.38,0.08,0.06000000000000001,0.09999999999999998,28.518912373281005
24843,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,MI,0.48,0.33,0.12,0.07,0.14999999999999997,28.518912373281005
24842,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,FL,0.49,0.38,0.09,0.04000000000000001,0.10999999999999999,28.518912373281005
24841,Live Phone,true,Greenberg Quinlan Rosner Research (D),Wed Jun 15 2016 07:00:00 GMT-0500 (CDT),5.66,likely voters,300,AZ,0.39,0.45,0.1,0.05999999999999997,-0.06,28.518912373281005
24835,Live Phone,true,Greenberg Quinlan Rosner Research (D),Sat Jun 25 2016 07:00:00 GMT-0500 (CDT),3.27,likely voters,900,US,0.48,0.37,0.08,0.07000000000000002,0.10999999999999999,34.011973816621555
24834,Live Phone,false,Princeton Survey Research Associates International|Pew Research Center,Mon Jun 20 2016 07:00:00 GMT-0500 (CDT),5,registered voters,1655,US,0.45,0.36,0.11,0.08000000000000006,0.09000000000000002,55.73696532917322
24831,Live Phone,false,The Field Poll,Sun Jun 19 2016 19:00:00 GMT-0500 (CDT),3.2,likely voters,956,CA,0.5,0.26,0.1,0.14,0.24,68.62757913051401
24830,IVR/Online,false,Rasmussen Reports,Mon Jul 04 2016 19:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.41490829110000005,0.4050917089,-1,0.05,-0.019999999999999962,68.59075987638968
24829,Internet,false,Ipsos,Sun Jul 03 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1345,US,0.42,0.33,0.06,0.19000000000000006,0.08999999999999997,54.24955604816853
24823,Internet,false,YouGov,Sat Jul 02 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1004,US,0.40901514411,0.38098485589,0.04,0.09,0.04999999999999999,51.62689300959372
24822,Internet,false,Morning Consult,Fri Jul 01 2016 19:00:00 GMT-0500 (CDT),2,registered voters,2001,US,0.38,0.37,0.11,0.14,0.010000000000000009,55.618716536599734
24815,Automated Phone,true,Gravis Marketing,Mon Jun 27 2016 07:00:00 GMT-0500 (CDT),2.1,registered voters,2162,US,0.50559266329,0.45440733671,-1,0.03999999999999998,0.03999999999999998,28.66494499370091
24814,Internet,false,SurveyMonkey,Wed Jun 29 2016 19:00:00 GMT-0500 (CDT),1.3,registered voters,10072,US,0.41,0.38,0.09,0.12000000000000006,0.02999999999999997,68.26085195554624
24813,Live Phone,false,Suffolk University,Mon Jun 27 2016 07:00:00 GMT-0500 (CDT),3,likely voters,1000,US,0.38767896891000003,0.35232103108999996,0.08,0.14,0.040000000000000036,68.9775698816432
24809,Live Phone,false,Siena College,Fri Jun 24 2016 19:00:00 GMT-0500 (CDT),4,registered voters,803,NY,0.54,0.31,-1,0.14999999999999997,0.23000000000000004,50.58392549257181
24806,Live Phone,false,Loras College,Sat Jun 25 2016 19:00:00 GMT-0500 (CDT),4,likely voters,600,IA,0.43438772917,0.30561227083,0.06,0.15,0.14,63.63732276701118
24805,Live Phone,false,TIPP,Sun Jun 26 2016 07:00:00 GMT-0500 (CDT),5,registered voters,837,US,0.37246591686999997,0.35753408313,0.09,0.18000000000000005,0.010000000000000009,50.65708121281545
24803,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Jun 26 2016 19:00:00 GMT-0500 (CDT),3,registered voters,1017,US,0.41,0.36,0.1,0.1300000000000001,0.04999999999999999,52.25763931061498
24802,Internet,false,Ipsos,Sun Jun 26 2016 19:00:00 GMT-0500 (CDT),5,registered voters,1247,US,0.42,0.31,0.05,0.22000000000000008,0.10999999999999999,53.67986207223953
