id,method,partisan,survey_houses,date,moe,type,n,state,dem,gop,lib,undecided,gap,weight
15284,Automated Phone,false,Rasmussen Reports,Sat Sep 22 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4849082911,0.44509170890000005,-1,0.04,0.009999999999999953,9.929529507955671
15281,Live Phone,false,CVOTER International,Tue Sep 18 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,761,US,0.49,0.46,-1,0.04999999999999999,0.02999999999999997,9.944686867789962
15276,Live Phone,true,Susquehanna Polling & Research,Tue Sep 18 2012 19:00:00 GMT-0500 (CDT),3.46,likely voters,800,PA,0.47,0.45,-1,0.06,0.019999999999999962,4.990714574202531
15275,Live Phone,false,Wiese Research Associates,Tue Sep 18 2012 07:00:00 GMT-0500 (CDT),3.8,likely voters,656,NE,0.38202995539,0.53797004461,-1,0.06,-0.14,9.928064933122254
15274,Live Phone,false,American Research Group,Fri Sep 21 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,IA,0.51,0.44,-1,0.04,0.07,9.920528391734432
15272,Live Phone,false,American Research Group,Fri Sep 21 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,NV,0.51,0.44,-1,0.04,0.07,9.920528391734432
15270,Live Phone,false,Gallup Poll,Wed Sep 19 2012 19:00:00 GMT-0500 (CDT),2,registered voters,3050,US,0.48336832463999996,0.45663167536000004,-1,0.06,0.019999999999999962,7.492881128394963
15269,Live Phone,false,American Research Group,Thu Sep 20 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,FL,0.5,0.45,-1,0.04,0.04999999999999999,9.920528391734432
15268,Live Phone,true,Civitas Institute (R),Tue Sep 18 2012 07:00:00 GMT-0500 (CDT),4,registered voters,600,NC,0.49,0.45,-1,0.05,0.03999999999999998,3.658451038932247
15267,Automated Phone,false,Rasmussen Reports,Wed Sep 19 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,MI,0.5549082911000001,0.4050917089,-1,0.03,0.12000000000000005,9.929529507955671
15264,Live Phone,false,Mercyhurst Center for Applied Politics,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),4.29,likely voters,522,PA,0.48,0.4,-1,0.06,0.07999999999999996,9.75586943715266
15263,Live Phone,false,Mason-Dixon,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),4,likely voters,625,MT,0.42465456188,0.50534543812,-1,0.05,-0.09000000000000002,10.021571462494395
15262,Live Phone,false,Mason-Dixon,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,800,MN,0.48465456188,0.39534543812,0.05,0.07,0.07999999999999996,10.021571462494395
15259,Live Phone,false,Tarrance Group and Lake Research Partners,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.5,0.47,-1,0.03,0.030000000000000027,9.75586943715266
15258,Automated Phone,false,We Ask America,Fri Sep 21 2012 07:00:00 GMT-0500 (CDT),2.8,likely voters,1238,WI,0.53416500926,0.40583499073999996,0.01,0.05,0.12000000000000005,9.91547208572834
15255,Internet,false,Zogby|JZ Analytics,Fri Sep 21 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,860,US,0.49298716426,0.40701283573999997,-1,0.1,0.08000000000000002,9.87976721476938
15254,Automated Phone,true,Public Policy Polling (D),Fri Sep 21 2012 07:00:00 GMT-0500 (CDT),3.2,likely voters,940,CO,0.51,0.45,-1,0.04,0.06,5.010344528239843
15253,Automated Phone,true,Public Policy Polling (D),Fri Sep 21 2012 07:00:00 GMT-0500 (CDT),3.3,likely voters,861,FL,0.5,0.46,-1,0.04,0.03999999999999998,5.010344528239843
15249,Automated Phone,false,Nielson Brothers,Sat Sep 01 2012 19:00:00 GMT-0500 (CDT),4.3,likely voters,512,SD,0.38081375718,0.5491862428200001,-1,0.07,-0.15000000000000002,9.871376777913486
15248,Internet,false,Angus Reid,Wed Sep 19 2012 07:00:00 GMT-0500 (CDT),3.5,registered voters,805,US,0.48838045239,0.45161954761,-1,0.06,0.019999999999999962,7.515101418595252
15247,Live Phone,false,University of Cincinnati,Sat Sep 15 2012 07:00:00 GMT-0500 (CDT),3.3,likely voters,861,OH,0.5195281887100001,0.45047181129,-1,0.02,0.04999999999999999,10.081218440017441
15238,Internet,false,Ipsos,Tue Sep 18 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1616,US,0.48,0.42,-1,0.06,0.06,10.040427879183545
15236,Automated Phone,false,Rasmussen Reports,Wed Sep 19 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4749082911,0.44509170890000005,-1,0.08000000000000002,0,9.929529507955671
15232,Automated Phone,false,Rasmussen Reports,Tue Sep 18 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,PA,0.5249082911,0.3750917089,-1,0.07,0.12,9.929529507955671
15231,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1165,TX,0.39901514411,0.54098485589,-1,0.02,-0.12000000000000005,9.959255504555045
15230,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,628,AZ,0.39901514411,0.52098485589,-1,0.04,-0.10000000000000003,9.959255504555045
15229,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,686,MD,0.55901514411,0.38098485589,-1,0.03,0.19999999999999996,9.959255504555045
15228,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1068,IL,0.57901514411,0.37098485588999996,-1,0.03,0.22999999999999998,9.959255504555045
15227,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1403,NY,0.56901514411,0.37098485588999996,-1,0.04,0.21999999999999997,9.959255504555045
15226,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,694,TN,0.40901514411,0.51098485589,-1,0.04,-0.08000000000000002,9.959255504555045
15225,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,734,MO,0.41901514411,0.51098485589,-1,0.04,-0.07,9.959255504555045
15224,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1020,GA,0.42901514411,0.52098485589,-1,0.03,-0.07,9.959255504555045
15223,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,658,IN,0.43901514411000003,0.51098485589,-1,0.03,-0.04999999999999999,9.959255504555045
15222,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,825,MA,0.5390151441100001,0.40098485589,-1,0.04,0.16000000000000003,9.959255504555045
15221,Live Phone,false,Public Policy Institute of California,Wed Sep 12 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,995,CA,0.5320905745000001,0.3879094255,-1,0.06,0.14,10.07419347404115
15220,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1361,CA,0.5490151441100001,0.40098485589,-1,0.02,0.17000000000000004,9.959255504555045
15212,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,880,WA,0.51901514411,0.40098485589,-1,0.03,0.14,9.959255504555045
15211,Live Phone,false,FTI Consulting|National Journal,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1055,US,0.5,0.43,-1,0.07,0.07,9.913754210378963
15209,Live Phone,false,Princeton Survey Research Associates International,Fri Sep 14 2012 19:00:00 GMT-0500 (CDT),4.3,likely voters,787,US,0.52,0.45,-1,0.04,0.07,10.021310566102903
15206,Live Phone,false,American Research Group,Tue Sep 18 2012 07:00:00 GMT-0500 (CDT),3.6,likely voters,761,US,0.49,0.47,-1,0.04,0.020000000000000018,9.920528391734432
15205,IVR/Online,false,Purple Strategies,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,NC,0.48,0.46,-1,0.06,0.019999999999999962,9.941703639477362
15204,IVR/Online,false,Purple Strategies,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,AZ,0.45,0.48,-1,0.07,-0.02999999999999997,9.941703639477362
15203,Live Phone,true,Susquehanna Polling & Research,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),3.46,likely voters,800,PA,0.48,0.47,-1,0.03,0.010000000000000009,4.990714574202531
15202,IVR/Online,false,Purple Strategies,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,VA,0.46,0.43,-1,0.11,0.030000000000000027,9.941703639477362
15201,IVR/Online,false,Purple Strategies,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,OH,0.48,0.44,-1,0.08,0.03999999999999998,9.941703639477362
15199,IVR/Online,false,Purple Strategies,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,FL,0.47,0.48,-1,0.05,-0.010000000000000009,9.941703639477362
15198,Live Phone,false,High Point University,Wed Sep 12 2012 19:00:00 GMT-0500 (CDT),4.7,registered voters,448,NC,0.46,0.43,-1,0.09,0.030000000000000027,7.519595866511572
15197,IVR/Online,false,Purple Strategies,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,CO,0.48,0.45,-1,0.07,0.02999999999999997,9.941703639477362
15196,Live Phone,false,Marist College,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,971,CO,0.50170895636,0.44829104364,-1,0.04,0.04999999999999999,10.076076539739766
15195,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1040,NJ,0.50901514411,0.41098485589,-1,0.04,0.12,9.959255504555045
15194,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,293,NM,0.49901514411000003,0.44098485588999997,-1,0.01,0.08000000000000002,9.959255504555045
15192,Live Phone,false,Marist College,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3.2,likely voters,968,WI,0.50170895636,0.44829104364,-1,0.04,0.04999999999999999,10.076076539739766
15191,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,816,MN,0.48901514411,0.43098485588999996,-1,0.04,0.08000000000000002,9.959255504555045
15190,Live Phone,false,Marist College,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3.3,likely voters,898,IA,0.50170895636,0.41829104363999997,-1,0.07,0.08000000000000002,10.076076539739766
15189,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,634,CT,0.51901514411,0.41098485589,-1,0.05,0.13,9.959255504555045
15184,Live Phone,false,InsiderAdvantage,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,483,GA,0.34771066785,0.5622893321500001,-1,0.07,-0.21000000000000008,9.882866764419552
15182,Live Phone,false,Opinion Research Corporation,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,741,NV,0.49,0.46,-1,0.01,0.02999999999999997,10
15180,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1139,PA,0.50901514411,0.44098485588999997,-1,0.02,0.09000000000000002,9.959255504555045
15179,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1036,OH,0.45901514411,0.45098485589,-1,0.02,0.02999999999999997,9.959255504555045
15178,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1114,MI,0.49901514411000003,0.43098485588999996,-1,0.04,0.09000000000000002,9.959255504555045
15177,Live Phone,false,University of New Hampshire,Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1148,US,0.44841179848,0.44158820152,-1,0.08,0.030000000000000027,10.018382487715456
15176,Automated Phone,false,Rasmussen Reports,Tue Sep 18 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,IA,0.4549082911,0.45509170889999995,-1,0.05,-0.02999999999999997,9.929529507955671
15175,Automated Phone,false,Rasmussen Reports,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,NV,0.4849082911,0.43509170890000004,-1,0.03,0.019999999999999962,9.929529507955671
15174,Live Phone,true,McLaughlin & Associates (R)|Caddell Associates,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,OH,0.47,0.44,-1,0.09,0.02999999999999997,4.907818915282564
15173,Live Phone,true,McLaughlin & Associates (R)|Caddell Associates,Tue Sep 11 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,FL,0.44,0.48,-1,0.09,-0.03999999999999998,4.907818915282564
15170,Automated Phone,false,Rasmussen Reports,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,WI,0.5049082911,0.44509170890000005,-1,0.02,0.02999999999999997,9.929529507955671
15168,Automated Phone,true,Public Policy Polling (D),Tue Sep 18 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,842,WI,0.52,0.45,-1,0.03,0.07,5.010344528239843
15166,Live Phone,false,Glengariff Group,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.52,0.38,-1,0.09,0.14,9.977539935854738
15165,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,753,WI,0.46901514411,0.48098485588999995,-1,0.04,0.010000000000000009,9.959255504555045
15164,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1047,VA,0.46901514411,0.45098485589,-1,0.06,0.03999999999999998,9.959255504555045
15163,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1415,FL,0.47901514411,0.48098485588999995,-1,0.02,0.020000000000000018,9.959255504555045
15158,Automated Phone,false,We Ask America,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),2.82,likely voters,1230,FL,0.49416500926,0.45583499074,-1,0.04,0.02999999999999997,9.91547208572834
15157,Automated Phone,false,We Ask America,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),2.85,likely voters,1214,PA,0.48416500926,0.41583499073999997,-1,0.09,0.06,9.91547208572834
15156,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,700,IA,0.46901514411,0.44098485588999997,-1,0.05,0.04999999999999999,9.959255504555045
15155,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,541,NV,0.49901514411000003,0.45098485589,-1,0.03,0.07,9.959255504555045
15154,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,1060,NC,0.44901514411000004,0.49098485588999996,-1,0.04,-0.019999999999999962,9.959255504555045
15152,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,340,NH,0.46901514411,0.43098485588999996,-1,0.05,0.06,9.959255504555045
15151,Internet,false,YouGov,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,likely voters,707,CO,0.48901514411,0.46098485589,-1,0.02,0.04999999999999999,9.959255504555045
15150,Live Phone,false,University of Connecticut|Hartford Courant,Thu Sep 13 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,508,CT,0.53,0.32,-1,0.12,0.21000000000000002,10.025483339020616
15148,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1006,VA,0.49,0.42,-1,0.06,0.07,10.062202536262317
15147,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1009,OH,0.49,0.42,-1,0.06,0.07,10.062202536262317
15146,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3,likely voters,829,FL,0.49,0.44,-1,0.05,0.04999999999999999,10.062202536262317
15145,Live Phone,false,UMass,Fri Sep 14 2012 19:00:00 GMT-0500 (CDT),5.5,likely voters,497,MA,0.6,0.36,-1,0.05,0.24,9.75586943715266
15143,Live Phone,false,Opinion Research Corporation,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,754,MI,0.52,0.44,-1,0.01,0.08000000000000002,10
15141,Live Phone,false,Princeton Survey Research Associates International|Pew Research Center,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),2.4,likely voters,2192,US,0.51,0.43,-1,0.06,0.08000000000000002,10.027037626962219
15140,Live Phone,false,The Field Poll|UC Berkeley,Mon Sep 10 2012 19:00:00 GMT-0500 (CDT),3.4,likely voters,891,CA,0.58,0.34,-1,0.06,0.23999999999999994,10
15139,Live Phone,false,Marquette,Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),4.1,likely voters,601,WI,0.54,0.4,-1,0.05,0.14,10.057153209119827
15138,Automated Phone,true,Public Policy Polling (D),Mon Sep 17 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,804,ME,0.55,0.39,-1,0.07,0.16000000000000003,5.010344528239843
15133,Automated Phone,true,"Maine People's Resource Center",Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),3.35,likely voters,856,ME,0.54,0.37,-1,0.07,0.17000000000000004,4.948654048062057
15131,Internet,false,YouGov,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),5,registered voters,943,US,0.47901514411,0.45098485589,-1,0.03,0.04999999999999999,7.469441628416284
15130,Automated Phone,false,Rasmussen Reports,Mon Sep 17 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,NH,0.4649082911,0.46509170889999996,-1,0.03,-0.02999999999999997,9.929529507955671
15124,Automated Phone,false,Rasmussen Reports,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4749082911,0.45509170889999995,-1,0.04,-0.009999999999999953,9.929529507955671
15122,Automated Phone,false,We Ask America,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),2.8,likely voters,1238,VA,0.49416500926,0.45583499074,0.01,0.05,0.02999999999999997,9.91547208572834
15121,Live Phone,false,Gfk,Fri Sep 14 2012 19:00:00 GMT-0500 (CDT),4.3,likely voters,807,US,0.47,0.46,-1,0.02,0.009999999999999953,9.75586943715266
15120,Live Phone,false,Quinnipiac University|CBS News|New York Times,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1497,CO,0.48,0.47,-1,0.03,0.010000000000000009,10.037795565844672
15119,Live Phone,false,Quinnipiac University|CBS News|New York Times,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1474,VA,0.5,0.46,-1,0.03,0.03999999999999998,10.037795565844672
15118,Live Phone,false,Quinnipiac University|CBS News|New York Times,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1485,WI,0.51,0.45,-1,0.03,0.06,10.037795565844672
15117,Live Phone,false,Peter Hart (D)|Bill McInturff (R),Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,736,US,0.5,0.45,-1,0.02,0.04999999999999999,10
15114,Live Phone,false,Muhlenberg College,Wed Sep 12 2012 19:00:00 GMT-0500 (CDT),4,likely voters,640,PA,0.5,0.41,-1,0.04,0.09000000000000002,10.062078243975012
15111,Automated Phone,true,Public Policy Polling (D),Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),3.3,likely voters,876,MA,0.57,0.39,-1,0.04,0.17999999999999994,5.010344528239843
15107,Live Phone,false,American Research Group,Sat Sep 15 2012 19:00:00 GMT-0500 (CDT),5,likely voters,463,NH,0.48,0.47,-1,0.050000000000000044,0.010000000000000009,9.920528391734432
15106,Live Phone,false,Washington Post|TNS,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),4,likely voters,847,VA,0.52,0.44,-1,0.03999999999999998,0.08000000000000002,9.929409518977069
15104,Automated Phone,false,Rasmussen Reports,Sun Sep 16 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,CO,0.4649082911,0.45509170889999995,-1,0.06,-0.019999999999999962,9.929529507955671
15102,Automated Phone,true,Public Policy Polling (D),Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.5,0.46,-1,0.04,0.03999999999999998,5.010344528239843
15101,Live Phone,false,Western New England College,Sun Sep 09 2012 07:00:00 GMT-0500 (CDT),4.6,likely voters,444,MA,0.60117910922,0.37882089078000003,-1,0.03,0.21999999999999997,9.9868929244846
15099,Live Phone,false,CVOTER International,Mon Sep 10 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1036,US,0.49,0.45,-1,0.06,0.03999999999999998,9.944686867789962
15098,Live Phone,true,Marketing Resource Group,Tue Sep 11 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.48,0.42,-1,0.08,0.06,4.969245137569037
15097,IVR/Online,false,SurveyUSA,Tue Sep 11 2012 07:00:00 GMT-0500 (CDT),4.3,likely voters,552,OR,0.5,0.41,-1,0.05,0.09000000000000002,10.07923933505949
15096,Automated Phone,false,Gravis Marketing,Sat Sep 15 2012 07:00:00 GMT-0500 (CDT),2.5,likely voters,1728,FL,0.47559266329,0.47440733670999996,-1,0.05,-0.010000000000000009,9.95467557898291
15092,Live Phone,false,Suffolk University,Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,MA,0.63767896891,0.31232103109,-1,0.04,0.33,9.98552599156453
15086,IVR/Live Phone,false,SurveyUSA|Braun Research|Monmouth University,Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),2.7,likely voters,1344,US,0.47997291599666664,0.45002708400333336,-1,0.04,0.02999999999999997,10.046066142507705
15085,IVR/Online,false,SurveyUSA,Tue Sep 11 2012 19:00:00 GMT-0500 (CDT),4.1,likely voters,606,KY,0.39,0.53,-1,0.05,-0.14,10.07923933505949
15084,Automated Phone,true,Public Policy Polling (D),Wed Sep 12 2012 07:00:00 GMT-0500 (CDT),3.16,likely voters,959,WI,0.49,0.48,-1,0.04,0.010000000000000009,5.010344528239843
15081,Live Phone,false,Gallup Poll,Wed Sep 12 2012 19:00:00 GMT-0500 (CDT),2,registered voters,3050,US,0.48336832463999996,0.44663167536000004,-1,0.07,0.02999999999999997,7.492881128394963
15080,Live Phone,true,Global Strategy Group,Mon Sep 10 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,800,IN,0.41,0.47,-1,0.1200000000000001,-0.06,4.87793471857633
15079,Live Phone,false,Southern Illinois University|Customer Research International,Thu Sep 06 2012 19:00:00 GMT-0500 (CDT),2.77,registered voters,1261,IL,0.47,0.34,-1,0.16,0.12999999999999995,7.316902077864494
15076,Live Phone,false,Global Strategy Group|National Research (R),Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,PA,0.5,0.39,-1,0.11,0.10999999999999999,9.75586943715266
15075,Live Phone,false,Global Strategy Group|National Research (R),Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,NJ,0.51,0.37,-1,0.12,0.14,9.75586943715266
15072,Automated Phone,true,Public Policy Polling (D),Fri Sep 14 2012 07:00:00 GMT-0500 (CDT),3.1,likely voters,1021,VA,0.51,0.46,-1,0.03,0.04999999999999999,5.010344528239843
15063,Automated Phone,false,Rasmussen Reports,Thu Sep 13 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4749082911,0.45509170889999995,-1,0.07000000000000006,-0.009999999999999953,9.929529507955671
15058,Automated Phone,true,Foster McCollum White Baydoun,Tue Sep 11 2012 19:00:00 GMT-0500 (CDT),2.88,likely voters,1156,MI,0.45,0.44,-1,0.05,0.010000000000000009,4.87793471857633
15051,Live Phone,false,Elway Research,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),5,registered voters,405,WA,0.53,0.36,-1,0.10999999999999999,0.17000000000000004,7.573149379962871
15050,IVR/Online,false,SurveyUSA,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),4,likely voters,615,CO,0.45,0.44,0.03,0.07,0.010000000000000009,10.07923933505949
15044,Automated Phone,false,Rasmussen Reports,Wed Sep 12 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,VA,0.5049082911,0.46509170889999996,-1,0.02,0.010000000000000009,9.929529507955671
15038,Live Phone,true,Consensus Communications,Sun Sep 09 2012 07:00:00 GMT-0500 (CDT),4,likely voters,606,FL,0.42,0.42,-1,0.16000000000000006,0,4.87793471857633
15037,Internet,false,M4 Strategies,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,802,CA,0.55,0.33,-1,0.07,0.22000000000000003,9.94092517888816
15036,Live Phone,false,CBS News|New York Times,Sun Sep 09 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1162,US,0.48855787635,0.46144212365000004,-1,0.04,0.02999999999999997,10.02896167112044
15035,Live Phone,false,Fairleigh Dickinson,Sat Sep 08 2012 19:00:00 GMT-0500 (CDT),3.8,likely voters,706,NJ,0.52,0.38,-1,0.09,0.14,10.070238752798385
15034,Automated Phone,false,Rasmussen Reports,Wed Sep 12 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,NC,0.4649082911,0.4950917089,-1,0.03,-0.06,9.929529507955671
15031,Internet,false,Zogby|JZ Analytics,Tue Sep 11 2012 07:00:00 GMT-0500 (CDT),3.1,likely voters,1014,US,0.48298716426,0.41701283574,-1,0.1,0.06,9.87976721476938
15030,Live Phone,false,Marist College,Sun Sep 09 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,979,OH,0.50170895636,0.42829104364,-1,0.06,0.07,10.076076539739766
15029,Live Phone,false,Marist College,Sun Sep 09 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,996,VA,0.49170895636,0.43829104364,-1,0.05,0.04999999999999999,10.076076539739766
15028,Live Phone,false,Marist College,Sun Sep 09 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,980,FL,0.49170895636,0.43829104364,-1,0.05,0.04999999999999999,10.076076539739766
15027,Internet,false,Ipsos,Mon Sep 10 2012 19:00:00 GMT-0500 (CDT),5,likely voters,990,US,0.48,0.41,-1,0.07,0.07,10.040427879183545
15025,Live Phone,false,University of New Hampshire,Thu Sep 06 2012 19:00:00 GMT-0500 (CDT),4,likely voters,592,NH,0.43841179848,0.41158820152000003,-1,0.12,0.04999999999999999,10.018382487715456
15024,Automated Phone,true,Public Policy Polling (D),Fri Jul 08 2011 19:00:00 GMT-0500 (CDT),3.6,likely voters,732,UT,0.31,0.63,-1,0.06,-0.32,5.010344528239843
15018,Automated Phone,true,Public Policy Polling (D),Fri Feb 18 2011 18:00:00 GMT-0600 (CST),4.2,likely voters,544,RI,0.54,0.37,-1,0.1,0.17000000000000004,5.010344528239843
15017,Automated Phone,false,Rasmussen Reports,Tue Sep 11 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,OH,0.4849082911,0.44509170890000005,-1,0.03,0.009999999999999953,9.929529507955671
15016,Automated Phone,true,Public Policy Polling (D),Fri Mar 25 2011 07:00:00 GMT-0500 (CDT),3.4,likely voters,817,MS,0.4,0.46,-1,0.13,-0.06,5.010344528239843
15015,Automated Phone,true,Public Policy Polling (D),Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,824,MN,0.51,0.44,-1,0.05,0.07,5.010344528239843
15012,Live Phone,true,McLaughlin & Associates (R),Sun Sep 09 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,FL,0.47,0.5,-1,0.03,-0.030000000000000027,4.937886194638382
15011,Live Phone,true,Keating Research,Mon Sep 10 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,503,CO,0.49,0.44,-1,0.07,0.04999999999999999,4.9951717543474405
